"","Dataset","X1.","X2.","X3.","X4.","X5.","X6.","X7.","X8.","X9.","X10.","X11.","X12.","X13.","X14.","X15.","X16.","X17.","X18.","X19.","X20.","X21.","X22.","X23.","X24.","X25.","X26.","X27.","X28.","X29.","X30.","X31.","X32.","X33.","X34.","X35.","X36.","X37.","X38.","X39.","X40.","X41.","X42.","X43.","X44.","X45.","X46.","X47.","X48.","X49.","X50.","X51.","X52.","X53.","X54.","X55.","X56.","X57.","X58.","X59.","X60.","X61.","X62.","X63.","X64.","X65.","X66.","X67.","X68.","X69.","X70.","X71.","X72.","X73.","X74.","X75.","X76.","X77.","X78.","X79.","X80.","X81.","X82.","X83.","X84.","X85.","X86.","X87.","X88.","X89.","X90.","X91.","X92.","X93.","X94.","X95.","X96.","X97.","X98.","X99."
"209",209,-6.50552182580109,-5.99773190020678,-5.55290225426923,-5.36515680988447,-5.25740499308604,-5.14791199312287,-5.05748443293995,-4.97051422344146,-4.90248159867988,-4.81886790039988,-4.75484360688117,-4.69534448612048,-4.6324690844732,-4.55615516537662,-4.49505204919681,-4.44636435289796,-4.39534634614364,-4.34712909180867,-4.30080200400368,-4.23820079109371,-4.18091233042802,-4.12778185105872,-4.08696166126624,-4.04197956679449,-4.00127341365915,-3.96567380128037,-3.93000743904892,-3.88860198073518,-3.85196454700038,-3.82065074717179,-3.79414107506605,-3.76071539257982,-3.72672042649917,-3.69187035209629,-3.66125253615948,-3.63436340278575,-3.59370581526163,-3.56633251216372,-3.53716732334887,-3.5171107358673,-3.48734195923197,-3.44963400810448,-3.41280246779156,-3.37889121805223,-3.3491921939502,-3.3265450733884,-3.29480494479287,-3.25495305924266,-3.20313690397433,-3.13421164791647,-3.0828756685732,-3.02669552376288,-2.96589893427989,-2.8983121288006,-2.82882549619519,-2.76996384986516,-2.70728344146315,-2.63750429649429,-2.55524503891813,-2.49569165714196,-2.39799567131974,-2.32647668315346,-2.23537481578537,-2.17060046087789,-2.10893722609976,-2.02701307144986,-1.96984860340734,-1.92146684438424,-1.86006594989534,-1.80812972905537,-1.75728537993232,-1.70877247137382,-1.62710364800735,-1.56817296217235,-1.52185067282172,-1.46722987166373,-1.41479536505192,-1.36372968314768,-1.2960008176941,-1.25749091949086,-1.20931624716508,-1.15763369521079,-1.10635343293734,-1.0670375020797,-1.00715919618191,-0.972352478312417,-0.909971043289301,-0.863377669951236,-0.83162350327143,-0.778665822447289,-0.717148229061026,-0.673303655099469,-0.619721946701607,-0.560181994289316,-0.4912557827279,-0.43590571978628,-0.382903379898307,-0.232355422266283,-0.0591603464030646
"210",210,-4.33493238453001,-4.13720273770156,-4.04142921403292,-3.95990631955194,-3.88803126919103,-3.83221328210252,-3.79955436787791,-3.76716668747403,-3.72471667338082,-3.69047474261509,-3.65347282685977,-3.61277500460936,-3.57334600722461,-3.52398324473628,-3.45954238871365,-3.41579646483716,-3.37056946698098,-3.33768350713315,-3.27506054050495,-3.22470455598983,-3.11103588211993,-2.97126270691453,-2.77309330411202,-2.56144275884708,-2.47143019106435,-2.37674297249419,-2.31545936788864,-2.22323940282852,-2.17470200509065,-2.13645127021494,-2.08286691328787,-2.03819724077077,-2.00889412210408,-1.9556733874872,-1.92466158307372,-1.87943989126853,-1.84285199067193,-1.80198373411911,-1.76730736479023,-1.73682567339104,-1.71323146176776,-1.67563589597116,-1.64516633534785,-1.61213936609673,-1.58976660358571,-1.55923905168959,-1.52674087945831,-1.50255175064957,-1.4785087400732,-1.44847022352886,-1.42111312197394,-1.384141361051,-1.33573181538505,-1.28741121618552,-1.24268202133187,-1.20318841541419,-1.16075729320428,-1.10613076219594,-1.06912004098346,-1.01503667422426,-0.916432243330197,-0.829842386941589,-0.76113178189668,-0.685355909841822,-0.606534192585885,-0.510630777216094,-0.43295063753365,-0.351615260659784,-0.278067486520991,-0.193870430160673,-0.100482314141828,-0.031706709467603,0.0120336532021985,0.0543942091653171,0.137145588491634,0.190727952352009,0.238198539406024,0.2991828606863,0.342028552652091,0.383678469291598,0.423340345424002,0.461264082589645,0.497419787667574,0.526066893697192,0.554229826903131,0.590550558299214,0.629247942214376,0.682188403225741,0.717494116930791,0.760836088332017,0.805039369192762,0.845835350082864,0.894484057224589,0.95555073278439,1.0471852156385,1.11910530454393,1.20841785275625,1.35213921346652,1.5322844560738
"211",211,-8.42624519983867,-7.89510958085103,-7.63121193014378,-7.17847989392529,-6.88180122619985,-6.63505185999507,-6.41292306289392,-6.21966695875026,-6.06659293160029,-5.95016325909548,-5.81403319401573,-5.68667669252853,-5.58306627982831,-5.48002131862621,-5.37066044852307,-5.28563497227429,-5.19050182061412,-5.14137185056742,-5.08051964581641,-5.00901750437333,-4.91869162368805,-4.86723258911218,-4.83607705572427,-4.76011228379769,-4.70726981846231,-4.65445074554511,-4.61054581139463,-4.58468395274404,-4.54282057346798,-4.49271396662946,-4.45596918157165,-4.39748375321993,-4.36524845827493,-4.31535162608518,-4.28463875908769,-4.25429953389596,-4.22986016167869,-4.19906075128886,-4.15215105029271,-4.10364353670997,-4.0777406628737,-4.03729454429255,-4.00483845913652,-3.9737605850142,-3.95630655615542,-3.92970420256176,-3.8980600522007,-3.87020692140209,-3.85009408983513,-3.82727259430968,-3.79699345268137,-3.77590061256487,-3.75031592033992,-3.72022421285179,-3.69259434681443,-3.66486163893154,-3.64663131071124,-3.62584722412167,-3.59179720748695,-3.55867387387864,-3.53716615639963,-3.51733605410128,-3.48468509686261,-3.46923669127068,-3.45426188114582,-3.42720062937593,-3.40374909886662,-3.38241025009244,-3.36279077756884,-3.33197434173882,-3.31669869749844,-3.29473884218114,-3.26539790261708,-3.23177869649186,-3.21272297875137,-3.19369508949313,-3.16894284305092,-3.13810222953422,-3.10629436687628,-3.07795737976879,-3.03836749181862,-3.01261285869168,-2.9844224873119,-2.95604319199349,-2.92768232534524,-2.88277977234085,-2.84988252648108,-2.80860327885983,-2.77834068467675,-2.74918668686268,-2.70323561689684,-2.64717894220987,-2.60725150827698,-2.54760302416125,-2.49672406390031,-2.38481533446912,-2.2809442116997,-2.11352988961553,-1.76964863185388
"212",212,-4.7782380598242,-4.38882451243768,-4.19709068510809,-4.07689297074267,-3.9998642551526,-3.94579496218875,-3.90516085254897,-3.87419988194378,-3.83318571089914,-3.80417199488382,-3.77431083696754,-3.73956152165553,-3.72001957182882,-3.69176552857179,-3.67486903953182,-3.65816920977263,-3.63561987779833,-3.61326210081207,-3.59278294609685,-3.57237321320323,-3.55747528599115,-3.53624677550118,-3.52645593030261,-3.51237772644991,-3.49862175768318,-3.48363152707366,-3.47071903150776,-3.45296464188708,-3.43653185931054,-3.42445735473483,-3.41200487876515,-3.39338184255515,-3.37901260512339,-3.36524001204863,-3.34861642690397,-3.33660411142443,-3.32120679134489,-3.30738566086191,-3.29448660422608,-3.2835952112924,-3.2660175246849,-3.25087447326152,-3.23171603066309,-3.21782555756982,-3.20124829207743,-3.18289074358691,-3.16691561475245,-3.15318913090315,-3.13548526529924,-3.11927040308171,-3.09340429210124,-3.0670420546356,-3.04900087332498,-3.0223419581221,-2.99993259691482,-2.98073560598268,-2.95494027284133,-2.93368543239078,-2.8927252189357,-2.86164947801981,-2.83010614465699,-2.78269771497101,-2.75303777308149,-2.71122025487585,-2.67530943491455,-2.62717975519854,-2.56313849033964,-2.50591726969441,-2.45474511057062,-2.39870529731861,-2.31717288816532,-2.25101476575359,-2.211294323621,-2.14612869252041,-2.09383596813385,-1.96897439594993,-1.91168392270191,-1.83251475010525,-1.78818619101851,-1.73508509402367,-1.67721656312853,-1.59353456442828,-1.48530451679068,-1.34471167309497,-1.24900133214206,-1.14371178581565,-1.05791067858476,-0.962073182981754,-0.888319607964908,-0.781784196519464,-0.712826905147532,-0.565073116570552,-0.473813459466932,-0.397157027707367,-0.218015967292201,-0.146178205540459,0.0272382337983883,0.118228532281376,0.314989122738241
"213",213,-6.2851391252641,-6.11919694179253,-6.03673628755992,-5.95079944114485,-5.87607183827355,-5.81449581937585,-5.75916481085285,-5.70907765962343,-5.66450375051807,-5.62973255130764,-5.59757015567779,-5.5525713624473,-5.51960506095433,-5.48631687642334,-5.45892604887175,-5.42411257197451,-5.38551887249347,-5.3621820361274,-5.3322532122065,-5.30839104303624,-5.28755258260624,-5.25496376983153,-5.23719899421433,-5.21479277394224,-5.19180952295398,-5.16499486985865,-5.13839993485756,-5.11763027722885,-5.09658040081352,-5.07624459743268,-5.05530980814263,-5.03502935857325,-5.01829537927709,-4.99745710590527,-4.98660108421265,-4.96665561703613,-4.94655483260547,-4.92867724037554,-4.91163237751742,-4.88867954699168,-4.86450885898369,-4.84533698823536,-4.81970013894228,-4.80286854168364,-4.78593426555896,-4.76843801307405,-4.74754257602907,-4.72684651655906,-4.70047740520189,-4.6791194514147,-4.6608956026477,-4.64409941877489,-4.62521389771004,-4.59688310595578,-4.56950485112127,-4.54032246802223,-4.51777414079283,-4.48982294178504,-4.46837636168625,-4.43947209241784,-4.40190762629908,-4.34762084186376,-4.30250675950233,-4.26600031294687,-4.17456062150565,-4.06680997499497,-3.98538316702953,-3.8346332127489,-3.62461892842626,-3.31298589871638,-3.05375895616167,-2.86025985499657,-2.68437633494697,-2.55889636704379,-2.40312193764592,-2.33372874374083,-2.25632784282786,-2.18957146394752,-2.10817071213531,-2.04014858532786,-1.97486395778223,-1.91990825083519,-1.85723292272677,-1.81665622818962,-1.774190925845,-1.71837599646204,-1.66665759555825,-1.60469854859276,-1.57120727758682,-1.51112140370184,-1.45316959576263,-1.38171547556161,-1.30888400383608,-1.26267559648394,-1.20296152973034,-1.13054050358287,-1.05389353451147,-0.976723670494027,-0.850644265570776
"214",214,-7.17234867531272,-6.9655942404582,-6.86130857645936,-6.77317745170922,-6.67120324184134,-6.61555576632227,-6.56390472344238,-6.50211951648489,-6.4550013901327,-6.40061948139846,-6.34796019534427,-6.30434465898444,-6.24146132871096,-6.20964807152117,-6.12671909760016,-6.05594200618199,-5.99705595527195,-5.91801177679938,-5.84792478925261,-5.79149197868786,-5.70202815167872,-5.63915941134052,-5.595938229692,-5.56380851783003,-5.52835624295874,-5.4961177291274,-5.4634152540179,-5.43808135750407,-5.40709554192182,-5.37923018537053,-5.34804039549952,-5.31620659744619,-5.28444426835586,-5.2623755749233,-5.23304045577869,-5.21210987480551,-5.18550758733878,-5.15101230107989,-5.12788777011337,-5.10272958414347,-5.07741719403132,-5.04177773468945,-5.00815285630013,-4.98012879185215,-4.95432038283817,-4.9248666498813,-4.9062724217299,-4.87874360674293,-4.84317932494398,-4.81154487409309,-4.78098550729216,-4.75028227106447,-4.71726978503526,-4.67087579884646,-4.64414981427921,-4.61183075356937,-4.57955797027269,-4.54536419753843,-4.49292940557465,-4.46793619938199,-4.41579214081215,-4.37823896765321,-4.3318330535186,-4.27535388781452,-4.21100256950368,-4.14330502817233,-4.0682604712648,-3.99086739534413,-3.86835469612724,-3.75110200892497,-3.63191646099274,-3.40857094449762,-3.2909919650684,-3.20165841433075,-3.07610990034279,-2.96680494137923,-2.85139256639776,-2.71982199801352,-2.65312729310102,-2.59026666136395,-2.51209702002088,-2.44454429058648,-2.38434095653466,-2.33488604540565,-2.25274451181349,-2.19342750460058,-2.1300501618768,-2.07584607171691,-2.01202125451202,-1.96064020651154,-1.91462183873063,-1.85628201510704,-1.7819593550441,-1.72108616151999,-1.64485128459395,-1.58532268635226,-1.49736737163106,-1.31057457070903,-1.14958602044948
"215",215,-7.7377991181254,-7.3532335187948,-7.20499211259315,-7.08982711456255,-7.01842458796888,-6.95950504963779,-6.9101041586734,-6.87207626289867,-6.82704219798884,-6.79076047423994,-6.75629847101726,-6.73273088385387,-6.71810916872082,-6.68735481477462,-6.65771444243346,-6.62792016654139,-6.605297113179,-6.58456999809627,-6.57454460886113,-6.54855529161732,-6.52722367230507,-6.48843967588414,-6.46817242009945,-6.45093234267719,-6.4322233999118,-6.41587112929057,-6.39648866154556,-6.37642765880585,-6.34682269657802,-6.32140587917666,-6.29638361157658,-6.27181656946246,-6.24712714986484,-6.22241228659854,-6.20049454654829,-6.18169309690763,-6.15833571243799,-6.13428746827989,-6.10379816390461,-6.07136204664276,-6.04462625359929,-6.02010323701697,-5.97575456868172,-5.93537736984851,-5.88519822324446,-5.83129721122281,-5.79378219319441,-5.7504862295863,-5.69062166545581,-5.63916008377679,-5.57444260167396,-5.51077560706097,-5.41826878297037,-5.34419191185366,-5.21003617910949,-5.10199185098065,-4.99622277468948,-4.85370245260207,-4.70024665744932,-4.6226543812239,-4.51623737336422,-4.42297121629204,-4.29140649710523,-4.20982656739693,-4.13105442607351,-4.04909228393169,-3.98846970961523,-3.93008019503661,-3.85964679963559,-3.79535553345277,-3.73749363145507,-3.67402141002778,-3.6203971403443,-3.55744042549101,-3.48692095525289,-3.41271561003257,-3.35564442681748,-3.29105544727909,-3.24285383624512,-3.20032846553365,-3.14912277303196,-3.10139322774648,-3.07408808646373,-3.01778152467717,-2.96060978496633,-2.89743156649221,-2.85955266169452,-2.80529177646855,-2.75534021816236,-2.69858124859546,-2.64237829137315,-2.57378144051289,-2.52220083859597,-2.43797646456483,-2.37470735290325,-2.30764435634684,-2.22290298293216,-2.12833111047873,-1.9934906436544
"216",216,-6.76547481759475,-6.00071237135146,-5.63486809313572,-5.49237018724794,-5.38460288435025,-5.30599930426957,-5.20758706820047,-5.12277465302875,-5.06925584019112,-5.02356031441519,-4.96580812467498,-4.86681894208281,-4.79883321164688,-4.7478734113523,-4.68321539311477,-4.61411179505867,-4.57842263254759,-4.51688226712453,-4.46339379382297,-4.42405034945511,-4.38194475810536,-4.3384960750228,-4.29781303231029,-4.25772483412446,-4.22673430434048,-4.19169723994718,-4.15638769842237,-4.12521723937866,-4.09974359401716,-4.06707473630975,-4.03534614603554,-4.00044544787477,-3.95624366755642,-3.91526348061188,-3.88933858355258,-3.86117484784211,-3.83307135963531,-3.79111255933274,-3.76454756673327,-3.72218038681441,-3.68417853948067,-3.64220595063541,-3.61501574264826,-3.58918948355281,-3.54155147587985,-3.50295109537054,-3.44437311085909,-3.39716965019503,-3.36911499729883,-3.32249566942959,-3.2779910099035,-3.22726258544176,-3.18323983510811,-3.1413161304056,-3.09046112775593,-3.02394489338213,-2.97769920186657,-2.91816605493184,-2.84030572666883,-2.77745574869733,-2.72702272864828,-2.66524196125301,-2.58312941691149,-2.50381804110756,-2.38942217893354,-2.31564684734555,-2.25073035617246,-2.17949712643236,-2.12294187510591,-2.04300173652158,-1.94973470467701,-1.8757400794231,-1.8032105345767,-1.74857744634664,-1.70577443997981,-1.65163553486114,-1.60056205128218,-1.55234730452154,-1.50039431421357,-1.46604036261851,-1.38700606436131,-1.33552209571126,-1.29684341478562,-1.26751202140303,-1.22734199770366,-1.19298993069887,-1.15132610908342,-1.11137426974694,-1.07486569751657,-1.02134564183832,-0.970403694916054,-0.928389395376795,-0.869643207471144,-0.814601131159555,-0.75478403878935,-0.671331214180136,-0.596529921136913,-0.463916953051699,-0.385851832266592
"217",217,-7.42677703971437,-7.19718430512745,-7.04142418031018,-6.96468120312474,-6.90302238160991,-6.85806027006161,-6.81250394140414,-6.77642749239584,-6.74252921769053,-6.70422548937035,-6.67003782781878,-6.63458691853031,-6.59918402023577,-6.57166707726899,-6.54009434095823,-6.51248657053847,-6.48369776448315,-6.464997941463,-6.44739748317118,-6.43074073540318,-6.40974222047921,-6.3924207904219,-6.36235630179858,-6.34106526775117,-6.32636350810201,-6.30229530908072,-6.28088856570897,-6.25471803580523,-6.2398479104146,-6.22575789368983,-6.20682322443392,-6.18628324135106,-6.1726632865454,-6.16111100167483,-6.14047410388218,-6.1219850685517,-6.10625106645856,-6.0898579486118,-6.07835317765866,-6.06148542978382,-6.04412710915408,-6.03001230145348,-6.01468760968506,-5.99382755620953,-5.97340118405298,-5.95126562442216,-5.93654881134517,-5.92677881706643,-5.90719163501631,-5.89216921118193,-5.87313057820819,-5.86307950700473,-5.8436587475462,-5.82606725162549,-5.79815420530477,-5.77456313212464,-5.756627463381,-5.73517873894992,-5.72246989173218,-5.70112012452653,-5.67867417208322,-5.66188845301426,-5.63995219241866,-5.61970193624229,-5.58712841933732,-5.5576711820733,-5.52850935208701,-5.51134228597013,-5.49162438400303,-5.45282841535892,-5.42617720663052,-5.39758919290672,-5.37752988289201,-5.34336250517855,-5.30481328361911,-5.26704177951349,-5.21603818849761,-5.18758222916997,-5.13375500320459,-5.07791963454953,-5.01490081130579,-4.9357936335307,-4.84614827460063,-4.77110201367969,-4.68783909207693,-4.59802478745944,-4.34205995606945,-3.99623927946723,-3.65125397405959,-3.47961550704529,-3.20972410447008,-3.03544148375923,-2.81054930345131,-2.5792793002527,-2.26754718379011,-2.03181347696526,-1.83828397668528,-1.67623606451423,-1.42766821277083
"218",218,-5.08687062705842,-4.51798014129523,-4.13241841411142,-3.97016221966136,-3.74480290330384,-3.60882986033887,-3.50514375716195,-3.40992578128454,-3.33608719482533,-3.25919815991321,-3.2081483169633,-3.15801222142203,-3.12678937779103,-3.06674385879826,-3.01841097131723,-2.95809320141363,-2.92673542709883,-2.8813122332546,-2.84561919000648,-2.80261740034217,-2.7584537274545,-2.71657326241043,-2.69047207291234,-2.64908232646052,-2.60534485953194,-2.57964698021344,-2.558969156405,-2.53393142567496,-2.51181024775313,-2.49201922533054,-2.46511959405111,-2.43392259295476,-2.40971652439313,-2.39046263610963,-2.3581964193242,-2.34867966673818,-2.32541420914274,-2.30782436550924,-2.28575341435272,-2.26130898925867,-2.24133048538471,-2.22726608541211,-2.20387918031174,-2.18030564394962,-2.16032421250599,-2.14397097447892,-2.12453043689317,-2.10503815563159,-2.09157588245689,-2.06998202413679,-2.04765772956342,-2.02662704690922,-2.01002703745658,-1.98140694786457,-1.96529304832709,-1.94356847071037,-1.92162649906833,-1.90551022396248,-1.89243469772129,-1.87329220984716,-1.85720806907223,-1.83559836150052,-1.82199230657175,-1.80453465471756,-1.78889587949163,-1.77878251988771,-1.76475262244846,-1.75080640776274,-1.7363845395905,-1.71423162326686,-1.70038399156422,-1.67715145595988,-1.65561653917562,-1.63643352574998,-1.61356352208982,-1.59833086996592,-1.57263520669523,-1.55593353831012,-1.53840443966147,-1.51460089762232,-1.4783325553896,-1.45869760249949,-1.4436526029694,-1.43070636768431,-1.40567323464589,-1.38294183010761,-1.36357202731725,-1.33594465129282,-1.31274802437428,-1.29283549657738,-1.26472715196508,-1.24614979340259,-1.19534159793585,-1.15514657284488,-1.11264195539468,-1.04061372556308,-0.999642739282416,-0.920311993447259,-0.813644394144515
"219",219,-4.13050538092542,-3.75570232005505,-3.51159949773338,-3.31219169006725,-3.17372315178811,-3.06434622882903,-3.00087172134872,-2.94608745401484,-2.88818429615541,-2.83965878061733,-2.79045067288681,-2.73315214538396,-2.68799624116307,-2.6444780885844,-2.60809912056486,-2.5668501766231,-2.54179748532954,-2.50533188502343,-2.47754767589554,-2.44992498092693,-2.42705000147413,-2.40360996333306,-2.38102531121106,-2.3504580417055,-2.32938491510376,-2.29164398071116,-2.27488632256034,-2.25453939161822,-2.23011524183258,-2.20728570908446,-2.17907904325433,-2.1608419973609,-2.14905856137415,-2.1311947744033,-2.11565748640533,-2.09646254561062,-2.07459850525941,-2.05708278075156,-2.04303404230948,-2.02912730666441,-2.01719302979428,-1.9999635492126,-1.97944904272019,-1.95875555779068,-1.93524621858428,-1.9222443549182,-1.90288629369235,-1.88078094903684,-1.86713811379449,-1.8446106442848,-1.82864143757172,-1.81329851797914,-1.80013578705919,-1.7841338003488,-1.76604044138056,-1.75187978691432,-1.73866321689722,-1.71852559581361,-1.70831932689977,-1.68905602848912,-1.67160383587824,-1.65608604769961,-1.6397169134139,-1.62501515484078,-1.61128020274943,-1.59919477264827,-1.58336676623734,-1.56957882322348,-1.5573898484253,-1.54118454659582,-1.52697495112713,-1.50689998662554,-1.49240852148507,-1.47977119451145,-1.46253515252387,-1.44879545364833,-1.4306682763504,-1.42038610553104,-1.40446003346559,-1.38766345659752,-1.37319989712398,-1.35491995262001,-1.32705764005086,-1.30160037017402,-1.27292326614386,-1.24646568280453,-1.2290648931449,-1.21173370411906,-1.18812848352101,-1.16893746935206,-1.14761440304151,-1.12039476633597,-1.09082070509262,-1.06773729351618,-1.01669036779523,-0.978517076400686,-0.916645088233001,-0.857597982235845,-0.750512288416505
"220",220,-6.43190750217512,-6.28126196312916,-6.15148322760584,-6.07645532291995,-6.00609267350099,-5.98033720763566,-5.92670911996032,-5.88365148288808,-5.84704064217008,-5.81247311098259,-5.7751750232528,-5.73725789761831,-5.71541105235824,-5.65320923446379,-5.58873229660515,-5.5436970380715,-5.49690895374182,-5.4302821658284,-5.392216271903,-5.35377906636872,-5.30660409503177,-5.26158672378801,-5.21624706958428,-5.17576961728006,-5.14207036563653,-5.11469746271839,-5.07591131084136,-5.04198408993397,-5.00789330147619,-4.97771589292854,-4.94018229681478,-4.91221345402254,-4.88415456386127,-4.86165796526088,-4.829833235622,-4.81257104601707,-4.79464365422511,-4.77658033471402,-4.76063707133257,-4.73836223179235,-4.7223237748828,-4.70376851030854,-4.68702572850223,-4.66907846266791,-4.65283325730645,-4.64171508525947,-4.62373785349734,-4.60141326005163,-4.5798374796097,-4.55872080400832,-4.54128657505185,-4.52660797212979,-4.510515097581,-4.49114374361013,-4.47267275342799,-4.4555811451005,-4.43572928688243,-4.41569003309084,-4.40091541568028,-4.37849712867828,-4.36347837776099,-4.3430182542262,-4.32047749509457,-4.30205696847657,-4.28340265690557,-4.27417298892377,-4.24890678051352,-4.21506084182038,-4.16760068993514,-4.13479784552306,-4.09561627080886,-4.03758752746392,-3.99108347818737,-3.93998361032369,-3.89049430065147,-3.82701367246351,-3.76185179840542,-3.62106263241736,-3.3402414755634,-3.23421683827449,-2.99716731828778,-2.78293920184549,-2.63199851671747,-2.47724569637348,-2.3383762512678,-2.18982015431774,-2.09066704494527,-2.02000069776839,-1.91659084526556,-1.85107318472071,-1.7614472871536,-1.68473507347321,-1.63660075623055,-1.5482171812808,-1.45475929225201,-1.36432916631479,-1.25610002200946,-1.12094495224207,-1.00628900639426
"221",221,-5.38071844678073,-4.99863367534244,-4.5859086272799,-4.06941698024612,-3.69176314085912,-3.29313420036102,-3.02461464383662,-2.85964814203573,-2.7151101780387,-2.59489992980325,-2.52473328658617,-2.43367660171893,-2.35566397964167,-2.30335967478575,-2.26440526998162,-2.23621880225265,-2.20683933547882,-2.17060990637502,-2.13556265306225,-2.10317248410911,-2.07726626714794,-2.05475072822233,-2.02105337948551,-2.00149024163396,-1.96270278666268,-1.93976214305208,-1.91413961766092,-1.88860498232126,-1.86458571342804,-1.84105853945167,-1.81276574295272,-1.79086526875974,-1.76397360374723,-1.7451702559543,-1.7282322773473,-1.71417442808271,-1.69675305150092,-1.68235809364898,-1.66314985044913,-1.6495868988828,-1.63287759388934,-1.61968227533002,-1.60180003578631,-1.57681339413303,-1.55401809314515,-1.53965332694002,-1.52517797488455,-1.51035656915179,-1.4943275643878,-1.47665589614273,-1.46545016353417,-1.44958276753689,-1.43666529719605,-1.41914066036063,-1.40222702699486,-1.38343910719206,-1.36379959507923,-1.34882575939116,-1.33254659747929,-1.31204107485923,-1.30070783273205,-1.28938874703463,-1.27371578243662,-1.25847047935963,-1.24353526938186,-1.2277384147747,-1.21008202178442,-1.19902606754624,-1.17866585052193,-1.16525328802091,-1.14806983795578,-1.13390637748243,-1.12108909056017,-1.10746075554894,-1.09140195181075,-1.07222057848301,-1.05894105960392,-1.04067671823174,-1.02002726286933,-1.00140036769632,-0.979349028065383,-0.958595133071531,-0.941018462615127,-0.91433139414689,-0.895609121415248,-0.867832927383376,-0.849816600840084,-0.83458258338038,-0.812359995406736,-0.788422533501747,-0.769473928977826,-0.74504378116737,-0.723452487550399,-0.68174278960317,-0.635914603425855,-0.588623567660073,-0.545353611532754,-0.473846062519129,-0.372513188068369
"222",222,-6.15429594744688,-6.00854648600591,-5.80406359874172,-5.68236526740701,-5.56682179099413,-5.36101698847362,-5.01120685900454,-3.9481808333271,-3.5933350699834,-3.18779604858673,-2.9469815903098,-2.69843609853895,-2.54946749796923,-2.41338259600938,-2.31978201002707,-2.25564319447416,-2.19550809427687,-2.14186898028545,-2.08958668292712,-2.04352283625613,-2.00330042520177,-1.95914890481108,-1.92908042135846,-1.89605497776259,-1.85551263516316,-1.8303728033587,-1.79571760987472,-1.77285712420007,-1.74924801834423,-1.71992133078304,-1.69615878990159,-1.67858943481213,-1.6517472934993,-1.63234894121559,-1.61127895626346,-1.59509467932935,-1.57858087388033,-1.55372375961807,-1.52903576546823,-1.50747202577003,-1.48887042647396,-1.4705722235528,-1.45584739908115,-1.43245791627963,-1.41447780419021,-1.39886436625736,-1.3836438759618,-1.37111437700851,-1.35465613831382,-1.33544639319279,-1.31288070636906,-1.29263654422788,-1.27649649463222,-1.25295505501174,-1.23528398011231,-1.22118720444606,-1.20686585720367,-1.19024558966885,-1.17153799488504,-1.15777794706398,-1.14425514322944,-1.12696915838958,-1.11469106252972,-1.10002992423042,-1.08404716098413,-1.06787770366313,-1.04150676030718,-1.02448480879659,-1.01005020377415,-0.995983157045587,-0.986784586388066,-0.966492829589201,-0.950079408150433,-0.936862577182137,-0.917066456492607,-0.900137390787145,-0.883824720876521,-0.871779165249402,-0.855657858552709,-0.834921854897622,-0.822304623831959,-0.798571515991028,-0.777348719235434,-0.760212074601527,-0.741845290170833,-0.725056433623969,-0.702493337002653,-0.679586802885868,-0.663350809587544,-0.639895371245804,-0.617421016102782,-0.581863632142325,-0.536454967197383,-0.491580534492658,-0.442749297259341,-0.402141518324303,-0.338312709849023,-0.287584240233966,-0.134125895425823
"223",223,-5.38964443783472,-5.19648982314363,-5.07009609454421,-4.98931823242518,-4.91200217674892,-4.87612499718751,-4.82555783854548,-4.79364076385847,-4.7553109725317,-4.71549057811513,-4.68562873717261,-4.64977622688638,-4.63071577796669,-4.60081639369169,-4.57257888664832,-4.55100890444458,-4.52610818002907,-4.49919618256268,-4.47475114294901,-4.44284003725239,-4.41637698922399,-4.38444923584972,-4.36291095451434,-4.34160209488558,-4.31411154706363,-4.27438510101148,-4.23363465513947,-4.19665117938403,-4.15770928364367,-4.11494132692977,-4.07547726120275,-4.01790763017038,-3.94682856877216,-3.87795311283804,-3.78743059088922,-3.60390523405024,-2.35589281091195,-1.1210597885612,-0.720493749618109,-0.542077168498065,-0.417259015856935,-0.321491249419215,-0.217512127820561,-0.129445327971189,-0.0543612481481834,0.00913428350099988,0.0660253678112852,0.108453034568007,0.153338341801111,0.19233439053594,0.239226486562213,0.270166289766482,0.309134085319947,0.341853236574723,0.381144000841542,0.417442386804173,0.446160858893974,0.471445174395721,0.501958807071319,0.522708744996279,0.545623692652511,0.568603504901704,0.595935012576974,0.621450517110352,0.663924681532839,0.681517933845532,0.700226829282726,0.723132322618548,0.746339255996846,0.768561553606458,0.781327857841966,0.807511882521958,0.821067789341767,0.848641615982565,0.873161174457843,0.906644380830766,0.929015471830274,0.959077048379329,0.978917116708714,1.00301837112145,1.02090556972922,1.0523234821319,1.0822949827806,1.10729541342675,1.1310081232821,1.1434948189338,1.17515821240971,1.21517586718839,1.23707290448709,1.2745682399703,1.32303711612426,1.36334681459239,1.39519198668035,1.43453450416038,1.47799772048437,1.51553675971421,1.6134667790767,1.68807087855714,1.81581644665796
