"Index","indivrisk","Incidence","X5.","X50.","X95."
129,0.1,0.01,0.009832556,0.121738321,0.667011536
130,1e-06,0.01,3.84e-08,7.45e-07,0.041608224
130,1e-05,0.01,3.84e-07,7.41e-06,0.047806997
130,1e-04,0.01,3.84e-06,7.31e-05,0.05682713
130,0.001,0.01,3.73e-05,0.000676212,0.068769841
130,0.01,0.01,0.000349967,0.005003792,0.085222203
130,0.1,0.01,0.002411557,0.02396341,0.135041799
131,1e-06,0.01,1.66e-08,1.91e-07,2.46e-05
131,1e-05,0.01,1.62e-07,1.82e-06,9.41e-05
131,1e-04,0.01,1.57e-06,1.7e-05,0.000375469
131,0.001,0.01,1.51e-05,0.000156615,0.001607272
131,0.01,0.01,0.000143135,0.001426928,0.008697234
131,0.1,0.01,0.001325957,0.012681867,0.062574173
132,1e-06,0.01,8.62e-09,1.89e-07,0.001179816
132,1e-05,0.01,8.52e-08,1.69e-06,0.001807424
132,1e-04,0.01,8.48e-07,1.47e-05,0.003018123
132,0.001,0.01,8.2e-06,0.000123386,0.005485231
132,0.01,0.01,7.56e-05,0.00092992,0.011376048
132,0.1,0.01,0.000646459,0.006274258,0.035339402
133,1e-06,0.01,1.73e-06,2.09e-05,1.172129213
133,1e-05,0.01,1.71e-05,0.000207479,1.504381077
133,1e-04,0.01,0.000166036,0.002050425,1.921964988
133,0.001,0.01,0.001626379,0.019976372,2.541028028
133,0.01,0.01,0.01546114,0.184860456,3.512096351
133,0.1,0.01,0.133769928,1.511049632,9.170610765
134,1e-06,0.01,3.45e-07,9.1e-06,0.201960786
134,1e-05,0.01,3.19e-06,7.96e-05,0.25236521
134,1e-04,0.01,2.86e-05,0.000660604,0.322606547
134,0.001,0.01,0.000231554,0.005019245,0.424331635
134,0.01,0.01,0.00164817,0.033797226,0.595028242
134,0.1,0.01,0.00817652,0.195501174,1.249878804
135,1e-06,0.01,1.16e-06,0.00486258,0.602090798
135,1e-05,0.01,1.16e-05,0.00798514,0.689410622
135,1e-04,0.01,0.000115531,0.014058453,0.813608203
135,0.001,0.01,0.001126625,0.038558252,0.968315886
135,0.01,0.01,0.008935508,0.12872346,1.219611961
135,0.1,0.01,0.033124461,0.343188968,1.794137855
136,1e-06,0.01,7.18e-06,0.008585962,4.387409422
136,1e-05,0.01,6.38e-05,0.022162076,5.422665799
136,1e-04,0.01,0.000545458,0.060655906,6.811338852
136,0.001,0.01,0.003985737,0.182156466,8.546459121
136,0.01,0.01,0.024984027,0.708816747,11.1453173
136,0.1,0.01,0.104151476,2.884537489,18.73169091
137,1e-06,0.01,2.93e-05,0.000384296,26.95779312
137,1e-05,0.01,0.000292748,0.003816849,31.98056144
137,1e-04,0.01,0.002915905,0.037763713,39.46774763
137,0.001,0.01,0.028470253,0.371606331,48.2253079
137,0.01,0.01,0.268075454,3.373824145,65.37185183
137,0.1,0.01,2.23558002,24.217637,154.5169672
138,1e-06,0.01,3.33e-08,4.61e-07,0.03463968
138,1e-05,0.01,3.33e-07,4.6e-06,0.040493255
138,1e-04,0.01,3.32e-06,4.57e-05,0.047803619
138,0.001,0.01,3.3e-05,0.000444586,0.057559074
138,0.01,0.01,0.000317321,0.003967279,0.07139952
138,0.1,0.01,0.002424745,0.024752398,0.140851229
139,1e-06,0.01,7.75e-08,0.000321725,0.054613884
139,1e-05,0.01,7.49e-07,0.000804023,0.074192475
139,1e-04,0.01,6.97e-06,0.001840118,0.100619509
139,0.001,0.01,6.25e-05,0.004466505,0.137284588
139,0.01,0.01,0.000527636,0.012778401,0.191958478
139,0.1,0.01,0.003899516,0.044984268,0.299026114
140,1e-06,0.01,3.1e-08,8.3e-07,0.019914279
140,1e-05,0.01,3.1e-07,7.24e-06,0.027170427
140,1e-04,0.01,3.02e-06,6.17e-05,0.037603567
140,0.001,0.01,2.92e-05,0.000508385,0.054672047
140,0.01,0.01,0.000276417,0.003752533,0.088362349
140,0.1,0.01,0.002469865,0.025441143,0.180545147
141,1e-06,0.01,5.5e-09,1.41e-07,0.003231162
141,1e-05,0.01,5.44e-08,1.18e-06,0.004411634
141,1e-04,0.01,5.32e-07,9.94e-06,0.006062857
141,0.001,0.01,5.2e-06,8e-05,0.008754576
141,0.01,0.01,4.85e-05,0.000594443,0.013769306
141,0.1,0.01,0.000414504,0.00398827,0.028752434
142,1e-06,0.01,7.68e-07,4.56e-05,0.196067836
142,1e-05,0.01,7.68e-06,0.000439908,0.227966897
142,1e-04,0.01,7.6e-05,0.003823433,0.270078046
142,0.001,0.01,0.000697316,0.022720349,0.342385106
142,0.01,0.01,0.00496392,0.07502576,0.51485716
142,0.1,0.01,0.018790833,0.176820956,0.892434228
143,1e-06,0.01,1.62e-08,2.63e-05,0.008165449
143,1e-05,0.01,1.61e-07,7.89e-05,0.011687085
143,1e-04,0.01,1.61e-06,0.000239415,0.017621474
143,0.001,0.01,1.57e-05,0.000770466,0.027936211
143,0.01,0.01,0.000148088,0.002914526,0.047369249
143,0.1,0.01,0.001271285,0.013517113,0.092842657
144,1e-06,0.01,8e-07,0.003281947,2.469066493
144,1e-05,0.01,6.17e-06,0.008575833,3.111223446
144,1e-04,0.01,3.89e-05,0.022980523,3.959175127
144,0.001,0.01,0.000225033,0.064275264,5.059602305
144,0.01,0.01,0.000985447,0.210502025,6.500373094
144,0.1,0.01,0.004614715,0.79436178,9.167935067
145,1e-06,0.01,2.7e-07,0.001303985,0.222597026
145,1e-05,0.01,2.69e-06,0.00298329,0.251019983
145,1e-04,0.01,2.62e-05,0.006724355,0.295921103
145,0.001,0.01,0.000253952,0.01529116,0.362617231
145,0.01,0.01,0.002189312,0.03860811,0.462775831
145,0.1,0.01,0.011607044,0.121530262,0.680313496
146,1e-06,0.01,9.68e-08,1.09e-06,0.245271476
146,1e-05,0.01,9.64e-07,1.08e-05,0.297053286
146,1e-04,0.01,9.61e-06,0.000108011,0.358863374
146,0.001,0.01,9.59e-05,0.001069,0.435523827
146,0.01,0.01,0.000939668,0.010202219,0.54888205
146,0.1,0.01,0.008812053,0.088025067,0.786606145
147,1e-06,0.01,7.84e-08,4.08e-06,0.021399482
147,1e-05,0.01,6.14e-07,3.18e-05,0.029528303
147,1e-04,0.01,3.8e-06,0.000228982,0.042004493
147,0.001,0.01,2.1e-05,0.001449576,0.062632302
147,0.01,0.01,9.47e-05,0.008704253,0.139188317
147,0.1,0.01,0.001029534,0.05792278,0.688727124
148,1e-06,0.01,5.68e-08,1.16e-06,0.013601139
148,1e-05,0.01,5.61e-07,1.1e-05,0.019350437
148,1e-04,0.01,5.53e-06,0.000100933,0.029183665
148,0.001,0.01,5.35e-05,0.000857838,0.044436589
148,0.01,0.01,0.000504811,0.006539406,0.08177443
148,0.1,0.01,0.004002626,0.041021693,0.232814863
149,1e-06,0.01,6.79e-07,8.15e-06,0.518347061
149,1e-05,0.01,6.64e-06,8.12e-05,0.614193429
149,1e-04,0.01,6.56e-05,0.000807289,0.765297265
149,0.001,0.01,0.000644673,0.007923613,0.962022725
149,0.01,0.01,0.006076984,0.072134781,1.310577523
149,0.1,0.01,0.051676217,0.531847673,3.069640881
150,1e-06,0.01,1.42e-08,1.84e-05,0.081540685
150,1e-05,0.01,7.1e-08,7.68e-05,0.093521618
150,1e-04,0.01,3.15e-07,0.00034048,0.110408659
150,0.001,0.01,1.51e-06,0.001448421,0.142006569
150,0.01,0.01,6.93e-06,0.005639963,0.24403933
150,0.1,0.01,4.69e-05,0.027422063,0.978403039
151,1e-06,0.01,1.82e-05,0.027028744,5.137351484
151,1e-05,0.01,0.000180607,0.072743261,6.617610289
151,1e-04,0.01,0.001772398,0.199357914,8.947363772
151,0.001,0.01,0.016860459,0.632157937,12.20231314
151,0.01,0.01,0.133095728,2.126568124,18.37395853
151,0.1,0.01,0.647696561,6.376857932,34.54889888
152,1e-06,0.01,1.86e-07,1.36e-05,0.049400353
152,1e-05,0.01,1.59e-06,8.84e-05,0.084741417
152,1e-04,0.01,1.29e-05,0.000580691,0.145627746
152,0.001,0.01,0.000103124,0.00381731,0.263893066
152,0.01,0.01,0.000784118,0.023980064,0.499672421
152,0.1,0.01,0.005586533,0.149022307,1.114532429
153,1e-06,0.01,8.31e-07,1.04e-05,0.758288599
153,1e-05,0.01,8.31e-06,0.000103941,0.881798864
153,1e-04,0.01,8.29e-05,0.00102511,1.071037915
153,0.001,0.01,0.00081834,0.009919766,1.291372947
153,0.01,0.01,0.007593195,0.087800598,1.687310858
153,0.1,0.01,0.060108895,0.571104766,3.257080187
154,1e-06,0.01,8.14e-07,1.11e-05,0.776738889
154,1e-05,0.01,8.14e-06,0.000110732,0.922021631
154,1e-04,0.01,8.06e-05,0.001097699,1.120282117
154,0.001,0.01,0.000790679,0.01072581,1.42664894
154,0.01,0.01,0.007568764,0.094511635,1.828694133
154,0.1,0.01,0.058237146,0.593940008,3.333906657
155,1e-06,0.01,2.78e-08,1.55e-06,0.018130924
155,1e-05,0.01,2.54e-07,9.65e-06,0.02312691
155,1e-04,0.01,2.25e-06,6.49e-05,0.030401164
155,0.001,0.01,1.81e-05,0.000433012,0.039657815
155,0.01,0.01,0.000129679,0.002710425,0.054107652
155,0.1,0.01,0.000692782,0.015700774,0.101728815
156,1e-06,0.01,3.32e-06,7.74e-05,0.918784899
156,1e-05,0.01,3.32e-05,0.000758257,1.078146419
156,1e-04,0.01,0.000326122,0.007084735,1.25406463
156,0.001,0.01,0.002984359,0.054763132,1.506584456
156,0.01,0.01,0.019441809,0.255159842,2.153203214
156,0.1,0.01,0.067503901,0.69200384,3.769501915
157,1e-06,0.01,7.92e-06,0.000142232,4.171590183
157,1e-05,0.01,7.91e-05,0.001412871,4.869569599
157,1e-04,0.01,0.000782946,0.013897735,5.868714891
157,0.001,0.01,0.007646068,0.118929603,7.201729496
157,0.01,0.01,0.065798793,0.762680153,9.258309604
157,0.1,0.01,0.330867137,2.992341817,15.5587859
158,1e-06,0.01,1.71e-05,0.00076009,3.21652006
158,1e-05,0.01,0.000168869,0.007344817,3.885724926
158,1e-04,0.01,0.001675682,0.06391299,4.706300973
158,0.001,0.01,0.015578723,0.388308686,6.348371018
158,0.01,0.01,0.115285195,1.519848089,11.0555857
158,0.1,0.01,0.474105629,4.741198518,29.53120974
159,1e-06,0.01,0.046088377,1.282617284,10.64939006
159,1e-05,0.01,0.089096111,1.852050754,13.92903863
159,1e-04,0.01,0.173350554,2.701072189,18.35601158
159,0.001,0.01,0.329110955,4.023706583,24.49851542
159,0.01,0.01,0.586874722,6.155800694,33.31662744
159,0.1,0.01,1.000012983,9.831396683,48.36783271
160,1e-06,0.01,5.9e-06,8.64e-05,0.68984755
160,1e-05,0.01,5.89e-05,0.000853702,0.882278412
160,1e-04,0.01,0.000576599,0.00821401,1.161703428
160,0.001,0.01,0.005412508,0.070509304,1.594344889
160,0.01,0.01,0.041405436,0.436715423,2.841991703
160,0.1,0.01,0.167545993,1.569558268,7.499017003
161,1e-06,0.01,4.33e-06,0.000124075,0.188580661
161,1e-05,0.01,4.26e-05,0.001105113,0.264234401
161,1e-04,0.01,0.000415403,0.008632064,0.38563055
161,0.001,0.01,0.003603598,0.052521558,0.634189886
161,0.01,0.01,0.022275986,0.234615952,1.323842615
161,0.1,0.01,0.081960001,0.744350316,3.577385932
162,1e-06,0.01,2.81e-05,0.534259349,28.83431448
162,1e-05,0.01,0.000281036,0.835065515,32.65055805
162,1e-04,0.01,0.002810484,1.291526671,38.05804625
162,0.001,0.01,0.027606597,2.025784563,43.89397332
162,0.01,0.01,0.24447585,4.742730846,52.83064279
162,0.1,0.01,1.291622708,12.97746595,72.29445266
163,1e-06,0.01,7.98e-08,0.012592597,1.034652826
163,1e-05,0.01,4.33e-07,0.021592862,1.330630153
163,1e-04,0.01,2.68e-06,0.037079887,1.677612462
163,0.001,0.01,1.37e-05,0.065749788,2.138620717
163,0.01,0.01,6.9e-05,0.12022611,2.749423274
163,0.1,0.01,0.000377232,0.258037813,3.689942196
164,1e-06,0.01,9.15e-06,0.000186555,4.898499656
164,1e-05,0.01,9.13e-05,0.001841905,6.010689995
164,1e-04,0.01,0.000907226,0.01811266,7.347518262
164,0.001,0.01,0.008953117,0.166563334,9.033006319
164,0.01,0.01,0.083526047,1.209272272,13.82026093
164,0.1,0.01,0.556886197,5.847993986,32.80594003
165,1e-06,0.01,0.012377809,0.511558406,3.038636236
165,1e-05,0.01,0.028234228,0.587304663,3.302556928
165,1e-04,0.01,0.050042203,0.676955937,3.598015346
165,0.001,0.01,0.071625985,0.784705395,3.941987032
165,0.01,0.01,0.093810367,0.904117415,4.423994113
165,0.1,0.01,0.113179322,1.066598986,5.13308314
166,1e-06,0.01,0.000107776,0.433281361,3.120503375
166,1e-05,0.01,0.001052955,0.521830744,3.339505736
166,1e-04,0.01,0.009126988,0.623101331,3.673058402
166,0.001,0.01,0.047696898,0.759056089,4.106323929
166,0.01,0.01,0.106469145,1.001288446,4.985959347
166,0.1,0.01,0.141905944,1.335562703,9.049321477
167,1e-06,0.01,6.72e-07,1.54e-05,0.102828092
167,1e-05,0.01,6.71e-06,0.000149381,0.119710456
167,1e-04,0.01,6.67e-05,0.001345551,0.141593676
167,0.001,0.01,0.000608621,0.008984188,0.173117314
167,0.01,0.01,0.003564125,0.035240256,0.232508554
167,0.1,0.01,0.009714468,0.08464643,0.408056893
168,1e-06,0.01,1.63e-06,6.96e-05,0.491905991
168,1e-05,0.01,1.63e-05,0.000622653,0.653855808
168,1e-04,0.01,0.000160106,0.005144433,0.902549121
168,0.001,0.01,0.001567447,0.037547026,1.346281156
168,0.01,0.01,0.014232957,0.218490829,2.316067046
168,0.1,0.01,0.10469996,1.031228843,5.698113846
169,1e-06,0.01,1.98e-08,2.78e-07,0.046372568
169,1e-05,0.01,1.98e-07,2.73e-06,0.055619629
169,1e-04,0.01,1.97e-06,2.69e-05,0.069482009
169,0.001,0.01,1.92e-05,0.000262202,0.088572564
169,0.01,0.01,0.000184214,0.00245612,0.115658849
169,0.1,0.01,0.00168018,0.019108556,0.172173284
170,1e-06,0.01,1.12e-06,1.74e-05,0.639740587
170,1e-05,0.01,1.11e-05,0.000173067,0.819731001
170,1e-04,0.01,0.000109779,0.001703623,1.03218987
170,0.001,0.01,0.001090237,0.016300338,1.36542159
170,0.01,0.01,0.010447791,0.141444983,2.08483473
170,0.1,0.01,0.088693,0.927871662,5.411042262
171,1e-06,0.01,2.05e-07,7.01e-06,0.153793336
171,1e-05,0.01,1.95e-06,5.65e-05,0.211596673
171,1e-04,0.01,1.81e-05,0.000469071,0.301895457
171,0.001,0.01,0.000152361,0.003613861,0.450025157
171,0.01,0.01,0.001218177,0.025994787,0.699042751
171,0.1,0.01,0.009007012,0.164370969,1.33676387
172,1e-06,0.01,9.39e-07,4.52e-05,1.509180754
172,1e-05,0.01,9.39e-06,0.000423989,1.723410013
172,1e-04,0.01,9.39e-05,0.003662269,1.999167413
172,0.001,0.01,0.000918884,0.026780191,2.378272166
172,0.01,0.01,0.008636336,0.157188244,2.922700724
172,0.1,0.01,0.063057713,0.66368917,4.078539188
173,1e-06,0.01,4.81e-07,1.43e-05,0.325878
173,1e-05,0.01,4.45e-06,0.000137989,0.422836481
173,1e-04,0.01,4.04e-05,0.001292447,0.568179038
173,0.001,0.01,0.000327868,0.011264286,0.760216486
173,0.01,0.01,0.002332559,0.083347831,1.129582251
173,0.1,0.01,0.012254548,0.492756885,3.349633188
174,1e-06,0.01,5.33e-08,1.19e-06,0.016697784
174,1e-05,0.01,5.32e-07,1.17e-05,0.020484817
174,1e-04,0.01,5.24e-06,0.000114256,0.025564624
174,0.001,0.01,5.12e-05,0.001013414,0.032878961
174,0.01,0.01,0.000455823,0.006509931,0.054212407
174,0.1,0.01,0.002742695,0.026983628,0.14310336
175,1e-06,0.01,1.04e-09,1.24e-08,0.001128151
175,1e-05,0.01,1.04e-08,1.24e-07,0.001345793
175,1e-04,0.01,1.04e-07,1.23e-06,0.001619072
175,0.001,0.01,1.04e-06,1.21e-05,0.00205372
175,0.01,0.01,1.01e-05,0.000111897,0.00271942
175,0.1,0.01,8.36e-05,0.000824842,0.005055249
176,1e-06,0.01,4.97e-10,6.33e-09,0.000549022
176,1e-05,0.01,4.96e-09,6.31e-08,0.000670935
176,1e-04,0.01,4.96e-08,6.27e-07,0.000816935
176,0.001,0.01,4.91e-07,6.17e-06,0.001060517
176,0.01,0.01,4.82e-06,5.72e-05,0.001388194
176,0.1,0.01,4.18e-05,0.000421449,0.002572437
177,1e-06,0.01,5.02e-10,6.16e-09,0.000635579
177,1e-05,0.01,5.02e-09,6.14e-08,0.000772109
177,1e-04,0.01,5.01e-08,6.09e-07,0.000943833
177,0.001,0.01,4.98e-07,5.97e-06,0.001157575
177,0.01,0.01,4.8e-06,5.52e-05,0.001495632
177,0.1,0.01,4.08e-05,0.0004137,0.002544352
178,1e-06,0.01,7.2e-07,0.000214665,0.001578887
178,1e-05,0.01,4.08e-06,0.000249357,0.001674181
178,1e-04,0.01,1.28e-05,0.00029028,0.001784494
178,0.001,0.01,2.65e-05,0.000339449,0.001932786
178,0.01,0.01,3.83e-05,0.000396256,0.002092255
178,0.1,0.01,4.96e-05,0.000468547,0.002306407
179,1e-06,0.01,7.27e-07,2.44e-05,0.40125472
179,1e-05,0.01,6.75e-06,0.000214084,0.514296904
179,1e-04,0.01,6.03e-05,0.00178785,0.68331756
179,0.001,0.01,0.000505553,0.013862917,0.922313133
179,0.01,0.01,0.003847347,0.096883985,1.372843192
179,0.1,0.01,0.021110703,0.563389758,3.535235393
180,1e-06,0.01,1.13e-05,0.105607026,18.31163159
180,1e-05,0.01,9.71e-05,0.184431559,22.26166733
180,1e-04,0.01,0.000748182,0.346475608,27.63581545
180,0.001,0.01,0.004346893,0.79756131,34.60733651
180,0.01,0.01,0.019566553,2.737926467,45.58142266
180,0.1,0.01,0.073953214,9.210396452,84.31496521
181,1e-06,0.01,1.01e-05,0.000154014,4.681156487
181,1e-05,0.01,9.79e-05,0.001498138,5.863600752
181,1e-04,0.01,0.000942595,0.014279517,7.363203067
181,0.001,0.01,0.008625815,0.129682512,9.507754827
181,0.01,0.01,0.071581411,1.063988224,14.49761717
181,0.1,0.01,0.495783495,7.115862343,45.30429126
182,1e-06,0.01,2.68e-06,3.77e-05,1.260395564
182,1e-05,0.01,2.68e-05,0.000374913,1.58014475
182,1e-04,0.01,0.000267148,0.003725127,2.015355343
182,0.001,0.01,0.002616638,0.036078632,2.567177548
182,0.01,0.01,0.025001118,0.30913315,3.949241214
182,0.1,0.01,0.194654492,1.924256736,10.76498482
183,1e-06,0.01,3.28e-07,4.37e-06,0.146758578
183,1e-05,0.01,3.28e-06,4.34e-05,0.191075143
183,1e-04,0.01,3.2e-05,0.000429146,0.245992742
183,0.001,0.01,0.000311007,0.004124621,0.323757819
183,0.01,0.01,0.002944778,0.03588942,0.469378271
183,0.1,0.01,0.023460457,0.229843849,1.31752884
184,1e-06,0.01,1.48e-07,0.000493663,0.465215691
184,1e-05,0.01,1.11e-06,0.001314218,0.575960888
184,1e-04,0.01,6.98e-06,0.003529736,0.707389724
184,0.001,0.01,4.19e-05,0.010161248,0.88886775
184,0.01,0.01,0.000203463,0.032143894,1.134771977
184,0.1,0.01,0.000916005,0.118385906,1.522881994
185,1e-06,0.01,1.17e-05,0.000492488,1.871862069
185,1e-05,0.01,0.00011655,0.004790707,2.303162649
185,1e-04,0.01,0.0011359,0.041762285,2.919443264
185,0.001,0.01,0.010725433,0.26269371,4.080888121
185,0.01,0.01,0.081754004,1.021411262,6.851741212
185,0.1,0.01,0.336114857,3.089832056,18.14708885
186,1e-06,0.01,1.23e-07,1.57e-06,0.047223558
186,1e-05,0.01,1.23e-06,1.57e-05,0.058030865
186,1e-04,0.01,1.23e-05,0.000155819,0.071815603
186,0.001,0.01,0.000121595,0.001521992,0.092479309
186,0.01,0.01,0.001134818,0.013052386,0.141374277
186,0.1,0.01,0.007982879,0.079905311,0.440880076
187,1e-06,0.01,1.58e-07,5.14e-06,0.040334293
187,1e-05,0.01,1.57e-06,4.74e-05,0.052334921
187,1e-04,0.01,1.54e-05,0.000415682,0.069955349
187,0.001,0.01,0.000146107,0.003141991,0.098180093
187,0.01,0.01,0.001256244,0.01814506,0.169029148
187,0.1,0.01,0.007797295,0.076982456,0.420748847
188,1e-06,0.01,1e-07,1.5e-06,0.029024637
188,1e-05,0.01,9.71e-07,1.48e-05,0.036899154
188,1e-04,0.01,9.5e-06,0.000144968,0.047324856
188,0.001,0.01,8.66e-05,0.001369222,0.062118648
188,0.01,0.01,0.000743671,0.011210637,0.110761999
188,0.1,0.01,0.006308345,0.068583498,0.411487226
189,1e-06,0.01,8.36e-07,1.72e-05,0.203523076
189,1e-05,0.01,8.18e-06,0.000160661,0.290705052
189,1e-04,0.01,8.06e-05,0.001442699,0.450543584
189,0.001,0.01,0.000783407,0.012562782,0.71926396
189,0.01,0.01,0.007489039,0.097188955,1.375760159
189,0.1,0.01,0.063946983,0.650415446,3.799342511
190,1e-06,0.01,1.36e-06,2.8e-05,0.418594814
190,1e-05,0.01,1.35e-05,0.000260419,0.592581839
190,1e-04,0.01,0.000134099,0.002382327,0.85459318
190,0.001,0.01,0.001306617,0.020550943,1.291569094
190,0.01,0.01,0.012411659,0.154900967,2.214655316
190,0.1,0.01,0.105136041,0.989051417,5.857614967
191,1e-06,0.01,0.001715761,0.959821752,6.575554548
191,1e-05,0.01,0.010802785,1.128243709,7.123726566
191,1e-04,0.01,0.040090967,1.316501823,7.779744391
191,0.001,0.01,0.092203629,1.565104992,8.55096026
191,0.01,0.01,0.173192999,1.869505481,9.643893946
191,0.1,0.01,0.248549861,2.326518169,11.44921487
192,1e-06,0.01,9.32e-07,1.83e-05,0.275415626
192,1e-05,0.01,9.11e-06,0.000161015,0.39605888
192,1e-04,0.01,8.99e-05,0.001419701,0.577842476
192,0.001,0.01,0.000836652,0.011744957,0.907629686
192,0.01,0.01,0.007537482,0.091897569,1.615022433
192,0.1,0.01,0.061555112,0.651935926,3.972185449
193,1e-06,0.01,1.79e-08,3.01e-07,0.273997535
193,1e-05,0.01,1.79e-07,3e-06,0.321962442
193,1e-04,0.01,1.78e-06,2.98e-05,0.373765922
193,0.001,0.01,1.77e-05,0.00029521,0.436662517
193,0.01,0.01,0.000176026,0.00279605,0.530701799
193,0.1,0.01,0.00168358,0.024088193,0.68589498
194,1e-06,0.01,4.54e-07,6.65e-06,0.380740404
194,1e-05,0.01,4.52e-06,6.62e-05,0.464877667
194,1e-04,0.01,4.42e-05,0.000656951,0.582377143
194,0.001,0.01,0.00043199,0.006291733,0.725401765
194,0.01,0.01,0.004048018,0.052596839,0.974961268
194,0.1,0.01,0.028874613,0.302952559,1.649940194
195,1e-06,0.01,3.78e-06,5.63e-05,3.566171095
195,1e-05,0.01,3.74e-05,0.000555832,4.531182473
195,1e-04,0.01,0.000372271,0.005417875,5.771045059
195,0.001,0.01,0.003711733,0.052398557,7.653573434
195,0.01,0.01,0.034834278,0.464454001,11.14621774
195,0.1,0.01,0.297994086,3.488237858,24.1931743
196,1e-06,0.01,1.25e-05,0.000253246,12.62992325
196,1e-05,0.01,0.000124954,0.002518568,15.06605087
196,1e-04,0.01,0.001244898,0.024708178,18.20315278
196,0.001,0.01,0.012323465,0.233671786,22.31546335
196,0.01,0.01,0.114553102,1.767790254,29.11675658
196,0.1,0.01,0.889799159,9.166530565,61.27841885
197,1e-06,0.01,4.72e-06,0.000280419,0.002318491
197,1e-05,0.01,1.25e-05,0.000468435,0.003443076
197,1e-04,0.01,3.19e-05,0.000779774,0.005165729
197,0.001,0.01,8.32e-05,0.0013309,0.007965871
197,0.01,0.01,0.000205644,0.002289237,0.012333071
197,0.1,0.01,0.000441882,0.004184122,0.020640694
198,1e-06,0.01,2.66e-06,0.000128172,0.001057106
198,1e-05,0.01,6.38e-06,0.000217698,0.001596758
198,1e-04,0.01,1.59e-05,0.000371577,0.002432793
198,0.001,0.01,4.15e-05,0.000637447,0.003806193
198,0.01,0.01,9.93e-05,0.001116791,0.00599598
198,0.1,0.01,0.000213017,0.002018711,0.01023981
199,1e-06,0.01,3.64e-09,1.63e-07,0.000250368
199,1e-05,0.01,3.61e-08,1.34e-06,0.000358606
199,1e-04,0.01,3.55e-07,9.58e-06,0.000575703
199,0.001,0.01,3.24e-06,5.96e-05,0.000996434
199,0.01,0.01,2.38e-05,0.000292313,0.002092266
199,0.1,0.01,0.000115348,0.001099827,0.00572918
200,1e-06,0.01,3.3e-08,0.000539407,0.005310571
200,1e-05,0.01,3.28e-07,0.00070147,0.005920477
200,1e-04,0.01,3.2e-06,0.000923051,0.006838531
200,0.001,0.01,2.67e-05,0.001223721,0.008019008
200,0.01,0.01,0.000127201,0.001665626,0.009709723
200,0.1,0.01,0.000284622,0.002498053,0.012449203
201,1e-06,0.01,1.84e-09,7.98e-08,0.00017517
201,1e-05,0.01,1.83e-08,6.36e-07,0.000236038
201,1e-04,0.01,1.79e-07,4.55e-06,0.00033649
201,0.001,0.01,1.66e-06,2.87e-05,0.000526677
201,0.01,0.01,1.27e-05,0.000144182,0.001000957
201,0.1,0.01,5.94e-05,0.000539507,0.002683625
202,1e-06,0.01,1.43e-08,0.000255505,0.002324135
202,1e-05,0.01,1.43e-07,0.000329187,0.002601934
202,1e-04,0.01,1.39e-06,0.000428738,0.003014044
202,0.001,0.01,1.2e-05,0.000560876,0.003568309
202,0.01,0.01,5.65e-05,0.000756698,0.004345163
202,0.1,0.01,0.000115874,0.001138612,0.005572589
203,1e-06,0.01,2.5e-09,3.68e-08,0.001887773
203,1e-05,0.01,2.5e-08,3.66e-07,0.002316102
203,1e-04,0.01,2.5e-07,3.64e-06,0.002880134
203,0.001,0.01,2.48e-06,3.51e-05,0.00368641
203,0.01,0.01,2.33e-05,0.000297979,0.004843142
203,0.1,0.01,0.000171602,0.001678431,0.009576416
204,1e-06,0.01,2.57e-09,3.63e-08,0.0020907
204,1e-05,0.01,2.57e-08,3.62e-07,0.002498151
204,1e-04,0.01,2.57e-07,3.57e-06,0.003016108
204,0.001,0.01,2.55e-06,3.45e-05,0.003793226
204,0.01,0.01,2.36e-05,0.000294657,0.004999387
204,0.1,0.01,0.000164102,0.001679712,0.00963018
205,1e-06,0.01,9.73e-08,1.26e-06,0.104777237
205,1e-05,0.01,9.69e-07,1.25e-05,0.13535875
205,1e-04,0.01,9.65e-06,0.000123871,0.177491888
205,0.001,0.01,9.56e-05,0.001206905,0.234847883
205,0.01,0.01,0.00089913,0.011223271,0.320874442
205,0.1,0.01,0.008169103,0.088452297,0.685594556
206,1e-06,0.01,1.37e-05,0.000170276,4.856905955
206,1e-05,0.01,0.000136599,0.001694304,6.13121388
206,1e-04,0.01,0.001360088,0.016791616,8.021547217
206,0.001,0.01,0.013335468,0.161846335,10.59064736
206,0.01,0.01,0.125309721,1.40448504,15.61439999
206,0.1,0.01,0.907232257,8.719729785,45.14414453
207,1e-06,0.01,4.94e-09,3.43e-05,0.003758455
207,1e-05,0.01,3.26e-08,7.36e-05,0.005188028
207,1e-04,0.01,1.97e-07,0.000154137,0.00733318
207,0.001,0.01,1.03e-06,0.000352832,0.010405732
207,0.01,0.01,4.48e-06,0.001008017,0.015145697
207,0.1,0.01,2.12e-05,0.003392475,0.024453249
208,1e-06,0.01,2.17e-08,3.82e-07,0.003130112
208,1e-05,0.01,2.12e-07,3.55e-06,0.004496851
208,1e-04,0.01,2.06e-06,3.26e-05,0.006537134
208,0.001,0.01,1.89e-05,0.000286098,0.011040985
208,0.01,0.01,0.000172883,0.002273301,0.022423255
208,0.1,0.01,0.001310917,0.015666864,0.082386714
209,1e-06,0.01,1.33e-07,2.72e-06,0.028587709
209,1e-05,0.01,1.31e-06,2.63e-05,0.036236282
