Dataset,X1.,X2.,X3.,X4.,X5.,X6.,X7.,X8.,X9.,X10.,X11.,X12.,X13.,X14.,X15.,X16.,X17.,X18.,X19.,X20.,X21.,X22.,X23.,X24.,X25.,X26.,X27.,X28.,X29.,X30.,X31.,X32.,X33.,X34.,X35.,X36.,X37.,X38.,X39.,X40.,X41.,X42.,X43.,X44.,X45.,X46.,X47.,X48.,X49.,X50.,X51.,X52.,X53.,X54.,X55.,X56.,X57.,X58.,X59.,X60.,X61.,X62.,X63.,X64.,X65.,X66.,X67.,X68.,X69.,X70.,X71.,X72.,X73.,X74.,X75.,X76.,X77.,X78.,X79.,X80.,X81.,X82.,X83.,X84.,X85.,X86.,X87.,X88.,X89.,X90.,X91.,X92.,X93.,X94.,X95.,X96.,X97.,X98.,X99.
153,-5.25930566315407,-5.05680626150409,-4.93254106953289,-4.85443345345607,-4.78074396857718,-4.73049099974993,-4.69788149762001,-4.66016587898104,-4.62321011569934,-4.59677817528154,-4.55717309960503,-4.5226241062012,-4.50060204982216,-4.45457341691271,-4.4201530256037,-4.38311751343738,-4.34509013562702,-4.32609383847234,-4.28841028144409,-4.25443250455,-4.2341037258408,-4.18946528681207,-4.16677720532789,-4.13467723520171,-4.11174023673434,-4.08098053555153,-4.05814314727819,-4.0315891056046,-4.00582231905188,-3.97103978371713,-3.95195459493319,-3.93815407683693,-3.92184984396524,-3.90293594856551,-3.88636244054602,-3.86335045983571,-3.83586011163987,-3.81887812456685,-3.79805628465953,-3.77862956829521,-3.76279713562071,-3.73982520635721,-3.72299897636643,-3.70484501108283,-3.68079227075716,-3.66413764771611,-3.64927884691933,-3.62496057021923,-3.60767894164639,-3.57949116783063,-3.55817710028929,-3.53499500204426,-3.51747313162005,-3.50093799388094,-3.47872289585231,-3.45482475479241,-3.43548393693427,-3.41672397593245,-3.399300445557,-3.38018625454632,-3.35134491830514,-3.32787404168624,-3.30537637684335,-3.27262094158286,-3.22527045230215,-3.19972238864314,-3.16440328484449,-3.12410543728762,-3.08058095349851,-3.02138073833199,-2.92075998672866,-2.84148030688339,-2.65964673526919,-2.41017567985551,-2.05657560168565,-1.74585391201689,-1.59061102398474,-1.43706666686665,-1.27872170907961,-1.14529232717487,-1.03112894753991,-0.937667351701111,-0.854832505537233,-0.748688440784258,-0.685775355896707,-0.62959714335828,-0.561178957480456,-0.514981531924554,-0.444456966975176,-0.397271945723122,-0.28328206376458,-0.224271091386656,-0.174695813953514,-0.0950694860546902,-0.0369964770119225,0.0347824056421005,0.140743961209607,0.232967545889696,0.366458918378703
154,-5.31116618163237,-5.06648559608158,-4.95338088608505,-4.87928384848732,-4.81926680577746,-4.76827522133662,-4.72544874134882,-4.68166537425836,-4.64676175733651,-4.61438928471714,-4.58855257248358,-4.54125588696652,-4.51159704441259,-4.46877685759732,-4.43198626152281,-4.40220988717581,-4.37313892497544,-4.34098725654841,-4.31358580880007,-4.28482813157728,-4.25166673387263,-4.21834293100981,-4.17708487700937,-4.14104863239154,-4.11552220045792,-4.09008412914753,-4.06006777118934,-4.01639438893507,-3.98925311322157,-3.97028399052895,-3.94717799817339,-3.92547389747559,-3.89944592189178,-3.85811766750192,-3.84493564569061,-3.82157902099339,-3.79191544261713,-3.77587081808488,-3.75680556481688,-3.72793426886444,-3.70712020329985,-3.68942079523377,-3.67242739282142,-3.65288029423375,-3.62572427841094,-3.60676983936047,-3.58379393969694,-3.56318124358441,-3.54967562921336,-3.52285531943907,-3.50531511816085,-3.48819615436113,-3.47219022815807,-3.45161794234358,-3.4306510458426,-3.4077691915333,-3.38071346602345,-3.34964197688346,-3.32980891555837,-3.31094130933292,-3.28976702889627,-3.26149892269288,-3.23772477292675,-3.22164949001404,-3.19002698381475,-3.14305287715533,-3.07763951837903,-3.03176897792788,-2.98959742391554,-2.93106759143111,-2.83452951004956,-2.70784035238301,-2.45841178043841,-2.23282378236388,-1.93944774004015,-1.66426439946784,-1.48740017414938,-1.35176941500731,-1.19893330823667,-1.05794921140901,-0.994951021835239,-0.905913153580284,-0.805268576968795,-0.738950836246024,-0.682699103955863,-0.607559600409225,-0.526415945831536,-0.454345635045356,-0.392712650008404,-0.3203540224615,-0.269106338318632,-0.219467707751724,-0.164472793271421,-0.105658187419441,-0.0501074738677196,0.0397348007997571,0.126225279386657,0.238742892827691,0.354456152403939
155,-6.72972046169039,-5.9299878759079,-5.67799661751801,-5.53884289211927,-5.4114132961644,-5.35074293335102,-5.28288180809798,-5.25610445114641,-5.23222196776442,-5.20734315052945,-5.1677786320504,-5.12380512760637,-5.09976386011503,-5.07354041768016,-5.04005664699967,-5.01806110781788,-4.98792675079679,-4.97250345202267,-4.95857093650654,-4.93742525367563,-4.92200549056398,-4.90359361758227,-4.88233754241908,-4.8665541737003,-4.85549542674426,-4.84044822547918,-4.82421396480228,-4.80623716072473,-4.78757683063402,-4.768871609156,-4.75044089653662,-4.72806339686703,-4.70635709619255,-4.68670306486162,-4.65886023155952,-4.64259751229341,-4.62464541532926,-4.60653370533431,-4.58384147953137,-4.55400106256401,-4.53218450815931,-4.51246642230397,-4.48668041451176,-4.45615268283345,-4.42739730497386,-4.3940686353576,-4.36052332765022,-4.32724999933574,-4.30042218755728,-4.26114577290274,-4.20246967120248,-4.15034026676448,-4.09812179969972,-4.06169027006796,-4.02067195987193,-3.97687719473919,-3.9005578063183,-3.81604698063052,-3.75912136305688,-3.69834370607799,-3.60650456090345,-3.53409175409493,-3.46746568649708,-3.36750067302969,-3.29762659480116,-3.21465982645934,-3.13651694241145,-3.08758296597348,-3.00907669313716,-2.93365821938191,-2.83788500856024,-2.73371918887663,-2.67958289288088,-2.6293152051469,-2.54753146316084,-2.45889661388672,-2.41871702743382,-2.34520120170911,-2.26537701324136,-2.22341096983003,-2.15448740717699,-2.08608669817623,-2.00463408662542,-1.94561066725261,-1.89052444593441,-1.84835699810755,-1.77555776891779,-1.70865234789891,-1.61967377676986,-1.54368544176815,-1.47140936293708,-1.39799043504011,-1.33407118418688,-1.28081478665307,-1.19618713593361,-1.09351714269807,-1.04046211987569,-0.940959205844887,-0.814884900092012
156,-5.68410587128399,-5.45995996645484,-5.3357077856617,-5.28127433680213,-5.23521794019096,-5.19293284714245,-5.15248565857926,-5.10853890819934,-5.04906147696696,-5.02005826072798,-4.99526920631077,-4.96232516021725,-4.92613366296444,-4.89347986208001,-4.86984329368853,-4.82788751000214,-4.78808962490947,-4.76059240649529,-4.73110176254185,-4.70218634931177,-4.6555204926073,-4.60682262266686,-4.56266476517114,-4.4745225785363,-4.39221344666893,-4.26334799790288,-4.04236748892493,-3.86923238808817,-3.74193158373293,-3.64260501722784,-3.53948790649299,-3.49199956504998,-3.4546497412622,-3.40328067333056,-3.35614543680308,-3.28084193432758,-3.24554256271601,-3.20963752892017,-3.15400239570068,-3.10935478533091,-3.06902490210599,-3.02778871727205,-2.99828579975632,-2.96249834178323,-2.92323072408629,-2.8914595515049,-2.864421786929,-2.83528401742905,-2.80341194631923,-2.77176694046372,-2.73478607264585,-2.69675189029724,-2.66385418587538,-2.62629410988218,-2.5966880001913,-2.56039505383588,-2.5366601969003,-2.51155257946781,-2.48603149220437,-2.45191559798987,-2.41985523795786,-2.39583543802781,-2.34529763835254,-2.30496431104925,-2.25428275739016,-2.22634532843791,-2.17236814886989,-2.11141850566281,-2.04326755418284,-1.98740230045063,-1.936217096481,-1.82542718133629,-1.75619508040523,-1.66807025388536,-1.59531400510722,-1.47338674464135,-1.39721765268063,-1.28600848464303,-1.1639626235481,-1.09107659188244,-1.0238305827354,-0.953823442574289,-0.891966372290712,-0.782814910613183,-0.70600858479848,-0.64650755259606,-0.572871935172402,-0.509171305306487,-0.465384126756817,-0.397874890721784,-0.308369249018889,-0.242582237053257,-0.168643547340755,-0.102144703346267,-0.00574083102501349,0.0813001986901893,0.174043201476092,0.282986540935956,0.427314886218258
157,-5.28051378709128,-5.04575208660671,-4.93996051686655,-4.85244560073934,-4.77784148475669,-4.7139376517589,-4.67629829836833,-4.64696030851304,-4.61539156784197,-4.5716777808714,-4.5362260227171,-4.49812547943485,-4.47843383781403,-4.45276949780815,-4.43095336476994,-4.40723181811143,-4.37210570296999,-4.3508625963942,-4.32377751812362,-4.30371963768116,-4.26506415740585,-4.23290475730259,-4.21062225636904,-4.1735057656918,-4.12247388462525,-4.08029642413295,-4.03539257235761,-3.99209714794479,-3.93299356879846,-3.87538130987579,-3.82366995945612,-3.74053124622113,-3.65369695011052,-3.59240104023098,-3.54134511849128,-3.48940550444887,-3.44490955387402,-3.397026767986,-3.34320788988192,-3.30499123623853,-3.256629348385,-3.2080178813527,-3.16712925549147,-3.13754980025508,-3.10118314711804,-3.06624287663424,-3.04815048897954,-3.02936153016955,-2.99843647032694,-2.96203293227902,-2.93164527047915,-2.88966293210931,-2.83740766624205,-2.81396403029173,-2.76436644041398,-2.675399449789,-2.62398377400928,-2.55546247532835,-2.47174854754964,-2.31311779514702,-2.14797813430096,-1.88345162987602,-1.61752288221885,-1.46096694118375,-1.30811913213065,-1.22924599259299,-1.10376976021721,-0.985268234366929,-0.915071378226377,-0.835757872900622,-0.792596607449347,-0.724131510896855,-0.672614171964731,-0.605040156532682,-0.570673363397477,-0.535064939063371,-0.472020984287409,-0.440683355227092,-0.398899555811729,-0.353278807131371,-0.314458262000191,-0.273110106226815,-0.217911052534738,-0.172263696151264,-0.137870589503098,-0.0965673465156975,-0.048903786571006,-0.00160022222209192,0.0425364289024698,0.0843401825368045,0.124123307320011,0.181469539222191,0.238106301971914,0.287260677158682,0.360464795655637,0.449555310377461,0.535305988730999,0.624220317802542,0.742146104157431
158,-5.16701631401528,-4.9634189737571,-4.84244835665622,-4.73576761641177,-4.64369558624922,-4.60235008689585,-4.52963258085389,-4.47630223900465,-4.41172414979702,-4.36695321584386,-4.3123182679033,-4.24839000121472,-4.20839140435556,-4.15163205118062,-4.11462981125132,-4.02287337167789,-3.93318970167916,-3.83529038408143,-3.71823015860589,-3.58054190619277,-3.41713080353319,-3.25497934685531,-3.11318050823277,-3.00807064003951,-2.9463661843969,-2.90793115137334,-2.84506033303436,-2.79182688989512,-2.75681698004536,-2.71914718791822,-2.67624088046461,-2.63921830118273,-2.60052004244533,-2.5649848513386,-2.52531837070167,-2.48812494997261,-2.46566401397201,-2.43382472680457,-2.41297051854517,-2.38336934600406,-2.34752729339869,-2.311519248363,-2.26945597824058,-2.24363373623852,-2.20329021121838,-2.1710667122004,-2.13478587858559,-2.09346837941874,-2.06345731040642,-2.03354657471716,-1.99404216437219,-1.96033466079449,-1.90861841431054,-1.8784687036454,-1.84437270389962,-1.8102919831795,-1.75036905401887,-1.7067399079201,-1.64916557846683,-1.58812808600085,-1.53013609837733,-1.47493118078768,-1.4013948198118,-1.3348629949523,-1.25812631966415,-1.19364154311925,-1.1301080105917,-1.08398240506302,-1.02727519329751,-0.94740642772631,-0.858625101189835,-0.778877008118704,-0.711175575905179,-0.655136049523901,-0.593100554656603,-0.524701102957788,-0.459216132273648,-0.394248161149812,-0.34677669880577,-0.289995924184596,-0.233347134795231,-0.176388586323953,-0.109984424366619,-0.0687083733170901,-0.0128718001149768,0.0448145991622717,0.0894271200253306,0.128726846385607,0.198872349940729,0.259568116267936,0.305665864751564,0.361544158857731,0.423363433818848,0.490129028533784,0.564185350650829,0.629139364022354,0.712561633581542,0.812903878836093,0.987485743011632
159,-1.6994210563167,-1.28743163201421,-1.00564967893652,-0.802228918931528,-0.667003657330077,-0.538664150293227,-0.473044911360652,-0.388894411784445,-0.328580542579374,-0.282756754604107,-0.220265271696322,-0.173875569901767,-0.138330971897982,-0.101794406675709,-0.0690321758827509,-0.0292242628977333,0.000458265186497549,0.0277361609611397,0.0656510212056476,0.109254276471636,0.137969084283509,0.172301829333644,0.19096434821432,0.217325574274651,0.23874184365851,0.262404436868571,0.292428176626011,0.313422032581459,0.335414951948679,0.353616287203403,0.371973900738006,0.390990909377573,0.410146032627591,0.4279612890392,0.449823724944023,0.466845075725873,0.483682653986147,0.500432497410572,0.516666589760673,0.534834135769598,0.546722518443332,0.567310630085218,0.579872354945164,0.593729264439617,0.606542733576546,0.624808136476221,0.635539112135381,0.650511963860102,0.668435466074332,0.684361177700685,0.69686765910845,0.713531626144,0.730029047781423,0.742773671125952,0.757569326259819,0.773695044192267,0.786077281624345,0.79882250894326,0.816507882293527,0.827178326704692,0.844124666616521,0.857999678612211,0.868875882835507,0.88186142017573,0.895555074651194,0.915924439720717,0.935858447952166,0.95201422079137,0.973284600914872,0.993631415331179,1.01914015105747,1.03660097380151,1.05564058858268,1.07131112537955,1.08794136550779,1.10459469882436,1.12545675645923,1.14596989655012,1.16574561492833,1.18622888377733,1.20476513047547,1.22086008398826,1.23939862025753,1.25454429280094,1.2725521693705,1.29991010694869,1.32469836642908,1.33956492515443,1.37065968456117,1.39388937186213,1.41671224296025,1.4479404823092,1.4807589566876,1.51660778218921,1.56181237009614,1.62057267846128,1.66516953745251,1.74488123361642,1.85700689725396
160,-5.45478913526024,-5.30831413675461,-5.21481898478062,-5.15662622688137,-5.0777368984529,-5.02926373553374,-4.99018782034147,-4.94878057613649,-4.88933520159747,-4.85828647600097,-4.82422435027278,-4.80167085933661,-4.77617682893852,-4.74961047517557,-4.71663870103439,-4.67764102341198,-4.65552689406429,-4.61446836115822,-4.58301629299776,-4.53635940278254,-4.49388525053958,-4.4486044127309,-4.41181939699509,-4.36482064169649,-4.31865331769301,-4.23793254337932,-4.12905923468345,-3.98247350587264,-3.85665583166393,-3.77531831270458,-3.6766143884822,-3.60372239435442,-3.55657626860564,-3.50097220056575,-3.44953063938354,-3.41004783085778,-3.38068294975524,-3.34676896328104,-3.30709223742245,-3.28105613908112,-3.24732905295026,-3.21141806618727,-3.19003358008053,-3.17295815704384,-3.14864755445664,-3.12751079739533,-3.10142170523542,-3.08582509139573,-3.05814672704778,-3.04387805230784,-3.0213040278691,-2.99709543658959,-2.9823202818114,-2.96429241833048,-2.94337780607414,-2.91561496930087,-2.8920787992011,-2.87700728559525,-2.84945014638012,-2.82256257600738,-2.78714067786637,-2.75171667055322,-2.73000796574297,-2.69995308309864,-2.66784927245565,-2.62864809217023,-2.59587042868143,-2.55710763562827,-2.4954012961441,-2.43341426979553,-2.35452873643287,-2.2719388904479,-2.17974935537686,-2.05752851257933,-1.87435181841381,-1.75286154623955,-1.69818780808746,-1.61975466224836,-1.576822067997,-1.47546585535497,-1.37016972484104,-1.27661775487411,-1.19101990074813,-1.15209113444799,-1.09470733702833,-1.01286119683915,-0.945174166372222,-0.873226419307227,-0.792128147501161,-0.732970600931723,-0.661296378983475,-0.596487350107872,-0.475269777600754,-0.404508392995415,-0.329491537445499,-0.229819403139025,-0.0732661890654704,0.0874958225756619,0.246688382941451
161,-5.32177236412595,-5.18110211727849,-5.08185166923,-5.00961469601209,-4.90789412614645,-4.83732037721411,-4.78774740687844,-4.71060079832191,-4.61376014721849,-4.53661549721077,-4.45835373103737,-4.37621904146966,-4.24283107835416,-3.9601146673821,-3.76616136773443,-3.66528604163449,-3.57816778101786,-3.51693405473017,-3.47500532709987,-3.43478679745002,-3.38104801605472,-3.33347524336542,-3.31280235483459,-3.27904655644866,-3.24727940977212,-3.2216330168972,-3.18558421218488,-3.1441531257115,-3.11578431576563,-3.08624754290377,-3.05337471002506,-3.0278798477033,-3.00744170234159,-2.97706821577237,-2.95442518994192,-2.93187129166468,-2.89138764576215,-2.86629963795454,-2.83651156199171,-2.79676091306163,-2.77304136776828,-2.73393243829081,-2.71386939864532,-2.69240760866681,-2.67036295189176,-2.6486638904091,-2.62543056417926,-2.58886915612787,-2.55772179562623,-2.53048877980581,-2.50318803328708,-2.46104926692243,-2.42379141102575,-2.38118148829781,-2.33870216541111,-2.30774027645814,-2.24185953289207,-2.16828645785578,-2.11066875065386,-2.05551503616466,-1.99956762401778,-1.94705495400007,-1.90576498132226,-1.84393205034774,-1.78517453479198,-1.74945133784776,-1.71323912376559,-1.68761162819091,-1.63209244104094,-1.59148687058441,-1.55171321943739,-1.51555709019812,-1.47378543251126,-1.42896098594967,-1.38850898164671,-1.33929266257254,-1.28371940957531,-1.25028995071184,-1.20160179767876,-1.16343419001753,-1.133676658214,-1.08999965839446,-1.02822732432345,-0.988759429486951,-0.937183301140088,-0.907578742927543,-0.866567017077222,-0.827228664977902,-0.790518395505382,-0.739422006747339,-0.662145245332287,-0.594447977939405,-0.550403265142354,-0.492924930177372,-0.447139225944597,-0.351801170198209,-0.227657912545003,-0.13110333726834,-0.0412881117305847
162,-3.94145263947437,-3.63859006189933,-3.54203966014866,-3.47072534034679,-3.39056168756324,-3.30418764237336,-3.24993000577893,-3.20625033362735,-3.15248389299677,-3.10473581662325,-3.03845572968538,-2.94394603647068,-2.88592309594673,-2.82913653265607,-2.78968568048262,-2.73261460546586,-2.68397055661588,-2.63622438258327,-2.58000799221761,-2.50331642488578,-2.45355017560742,-2.39118646935573,-2.35536568346644,-2.2962903916719,-2.25615374546533,-2.20350665280528,-2.16824798187161,-2.12667669595339,-2.0906097072599,-2.05271604098947,-2.01236520554942,-1.97966800493431,-1.93741195075567,-1.88004672018174,-1.81594325245689,-1.76027213897467,-1.71845203054041,-1.6638176629385,-1.58681776731049,-1.49744228719681,-1.33686166366451,-1.09572868432738,-0.852911573039661,-0.575919530358826,-0.299498463733561,-0.168140618656833,-0.0403614967503047,0.0583786304718351,0.138715440172341,0.230201031822182,0.283768019002569,0.32313445785873,0.37378172895572,0.441053635417764,0.491467539219289,0.528047585009772,0.568719058598205,0.6087235660518,0.639329155478776,0.677994901829955,0.720087276696317,0.743201222327625,0.770983408923317,0.812667509038239,0.842250721150205,0.873487654795913,0.912329225184857,0.952622395104147,0.972662754470386,0.99151274065278,1.01563550761517,1.04072621291912,1.05486434763096,1.08639336944182,1.11030246190267,1.13815423458843,1.15624365284437,1.19332549557355,1.23075960927924,1.26755152313169,1.29037830048139,1.30602209932568,1.32846921041519,1.36890092780653,1.3981815413732,1.43488261441787,1.46695459927576,1.50849390578135,1.53616244780549,1.57198396370868,1.61212222038777,1.64723388827448,1.67429235862494,1.70964771471951,1.7585367580549,1.79565543779554,1.8462271895085,1.91777427783366,2.02445775627263
163,-7.77569489760547,-7.09911982701704,-6.54159870279508,-6.06670162320664,-5.58585354952161,-5.16030656133795,-4.96949565715151,-4.79739554503673,-4.65501694092855,-4.46257696489652,-4.34582699863865,-4.22343696417755,-4.12773341964176,-4.01776034769271,-3.9247346925648,-3.77776138907807,-3.69584509152846,-3.57281620632199,-3.49901136047118,-3.42505010836454,-3.32416951118845,-3.24860869964733,-3.18137667477486,-3.09262962970617,-3.02049651502168,-2.95380842655085,-2.90146589390655,-2.80170193184602,-2.71121259002666,-2.64109166444769,-2.57646168667708,-2.49437658891742,-2.4358717848784,-2.3907893023866,-2.30921525721987,-2.22611152944572,-2.14228255765406,-2.08479364487793,-2.04221135559893,-1.99078335673829,-1.9261730251683,-1.88498834328215,-1.84821393369831,-1.78971425248354,-1.73164639113117,-1.68452864815714,-1.6306491446921,-1.57136133901993,-1.53803125034433,-1.49266559355965,-1.4470900269073,-1.40309975035011,-1.35831437857402,-1.3085616693384,-1.26902753779819,-1.23431091352568,-1.20181891110468,-1.17405402285952,-1.14079073574048,-1.10967211436804,-1.06272333895654,-1.03903730637329,-1.00952665297115,-0.972698798493978,-0.943036708401513,-0.902830116950481,-0.870364563823877,-0.841644534435021,-0.809324114654773,-0.771334075444003,-0.730187776756926,-0.695904328581373,-0.663843137506128,-0.632783701550906,-0.60597417193148,-0.585392349933991,-0.547376377930797,-0.51004025715979,-0.485051274881427,-0.446958408174261,-0.411908297712211,-0.382398438816788,-0.340142037775158,-0.291855763118405,-0.26782602235772,-0.225072221035851,-0.191908021054403,-0.141727758740787,-0.0820479681321563,-0.0366951656747582,0.0163278146382152,0.0648011831937118,0.106889764955522,0.156991057295599,0.216751025120295,0.265195018054951,0.346254385123915,0.45150023782338,0.606826074169183
